Claim Number,city,state
2011072785559,Aspen,CO
2007080629689,Aspen,CO
2009031256188,Aspen,CO
2006121417064,Aspen,CO
2009091563673,Aspen,CO
2007021220660,Aspen,CO
2006072710137,Aspen,CO
2008121753482,Aspen,CO
2009022155708,Aspen,CO
2009040357162,Aspen,CO
2009090363342,Aspen,CO
2005032379490,Aspen,CO
2004082761493,Aspen,CO
2006041004299,Aspen,CO
2006030802730,Aspen,CO
2004091362783,Aspen,CO
2006030802733,Aspen,CO
2008062746317,Aspen,CO
2008073147815,Aspen,CO
2012092697146,Aspen,CO
2011101287780,Aspen,CO
2005101294460,Aspen,CO
2006071809682,Aspen,CO
2008041142425,Aspen,CO
2006101113859,Aspen,CO
2008081548674,Aspen,CO
2006040604120,Aspen,CO
2007081730401,Aspen,CO
2007091431874,Aspen,CO
2013032902867,Aspen,CO
2006062108364,Aspen,CO
2007020820489,Aspen,CO
2008031741170,Aspen,CO
0226124M,Aspen,CO
2006070508879,Aspen,CO
2009020755306,Aspen,CO
2006071709558,Aspen,CO
2010022568733,Aspen,CO
2009112765769,Aspen,CO
2005021776341,Aspen,CO
2009052159187,Aspen,CO
2006041904727,Aspen,CO
2006041404614,Aspen,CO
2011090686741,Aspen,CO
2010030669137,Aspen,CO
2005031177734,Aspen,CO
2011081986300,Aspen,CO
2011040782023,Aspen,CO
2011013179845,Aspen,CO
2011041382177,Aspen,CO
2011081085905,Aspen,CO
2015050122264,Aspen,CO
2010010667239,Aspen,CO
2010031769662,Aspen,CO
2012072695752,Aspen,CO
2015010719671,Aspen,CO
2015081124812,Aspen,CO
2015062923516,Aspen,CO
2013012500395,Aspen,CO
2010100876802,Aspen,CO
2014090516441,Aspen,CO
2008022740245,Aspen,CO
2012120599070,Aspen,CO
2010060772455,Athens,GA
2005021075876,Atlantic City,NJ
2009080362149,Atlantic City,NJ
0223154M,Atlantic City,NJ
2005010472599,Atlantic City,NJ
2007073129409,Atlantic City,NJ
2008093050601,Atlantic City,NJ
2013053003894,Atlantic City,NJ
2005010372127,Atlantic City,NJ
2005010372282,Atlantic City,NJ
2004110466310,Atlantic City,NJ
2005011073352,Atlantic City,NJ
2008081948807,Atlantic City,NJ
2008070746613,Atlantic City,NJ
0714112M,Atlantic City,NJ
2007022321454,Atlantic City,NJ
2004092363705,Atlantic City,NJ
2005111496038,Atlantic City,NJ
2006020701032,Atlantic City,NJ
2006071109244,Atlantic City,NJ
2005103195408,Atlantic City,NJ
2004091562942,Atlantic City,NJ
1205017M,Atlantic City,NJ
2013102107514,Atlantic City,NJ
2005090692158,Atlantic City,NJ
2004122370677,Atlantic City,NJ
2007080729732,Atlantic City,NJ
2006112216102,Atlantic City,NJ
2006080310452,Atlantic City,NJ
2008102751604,Atlantic City,NJ
2005102095001,Atlantic City,NJ
2004113068055,Atlantic City,NJ
2008010937575,Atlantic City,NJ
2005031478045,Atlantic City,NJ
2014013011302,Atlantic City,NJ
2006071309460,Atlantic City,NJ
2004072259889,Atlantic City,NJ
2006110115035,Atlantic City,NJ
2014040412980,Atlantic City,NJ
2005033080612,Atlantic City,NJ
2008071747075,Atlantic City,NJ
2008051344162,Atlantic City,NJ
2006062708586,Atlantic City,NJ
2012030791574,Atlantic City,NJ
2009082562959,Atlantic City,NJ
2004092363788,Atlantic City,NJ
2005042283148,Atlantic City,NJ
2014060214344,Atlantic City,NJ
2013012300103,Atlantic City,NJ
2013022101800,Atlantic City,NJ
2012020990864,Atlantic City,NJ
2008040341783,Atlantic City,NJ
2006113016466,Atlantic City,NJ
2008080548000,Atlantic City,NJ
2009031956466,Atlantic City,NJ
2005012774541,Atlantic City,NJ
2009062560638,Atlantic City,NJ
2009072761781,Atlantic City,NJ
2004082661414,Atlantic City,NJ
2010111077780,Atlantic City,NJ
2011010379173,Atlantic City,NJ
2004122971475,Atlantic City,NJ
2008042343256,Atlantic City,NJ
2005062987762,Atlantic City,NJ
2014041113179,Atlantic City,NJ
2009031356199,Atlantic City,NJ
2009052959607,Atlantic City,NJ
2005051784862,Atlantic City,NJ
2007071028069,Atlantic City,NJ
2006071709559,Atlantic City,NJ
2004080460587,Atlantic City,NJ
2004102165439,Atlantic City,NJ
2005012173868,Atlantic City,NJ
2006110715272,Atlantic City,NJ
2013060904080,Atlantic City,NJ
2008031140802,Atlantic City,NJ
2005032379451,Atlantic City,NJ
2008071046732,Atlantic City,NJ
2012042093087,Atlantic City,NJ
2004120468504,Atlantic City,NJ
2011072185426,Atlantic City,NJ
2009120766152,Atlantic City,NJ
2007042624495,Atlantic City,NJ
2007080229537,Atlantic City,NJ
2007091231715,Atlantic City,NJ
2006120716798,Atlantic City,NJ
2008080147921,Atlantic City,NJ
2014081115808,Atlantic City,NJ
2008123053813,Atlantic City,NJ
2004081161079,Atlantic City,NJ
2010030369014,Atlantic City,NJ
2010111577820,Atlantic City,NJ
2004110666548,Atlantic City,NJ
2015020320343,Atlantic City,NJ
2008021439651,Atlantic City,NJ
2004042950207,Atlantic City,NJ
2007111434900,Atlantic City,NJ
2007113035834,Atlantic City,NJ
2009052959600,Atlantic City,NJ
2015042922169,Atlantic City,NJ
2013020701185,Atlantic City,NJ
2015102226197,Atlantic City,NJ
2015050822389,Atlantic City,NJ
2004081060982,Atlantic City,NJ
2006072510015,Atlantic City,NJ
2004110966808,Atlantic City,NJ
2011092887191,Atlantic City,NJ
2004091562874,Atlantic City,NJ
2005062387065,Atlantic City,NJ
2005040581582,Atlantic City,NJ
2004060254252,Atlantic City,NJ
2007032022625,Atlantic City,NJ
2011041482646,Atlantic City,NJ
2008021539709,Atlantic City,NJ
2007043024692,Atlantic City,NJ
2008042143003,Atlantic City,NJ
2013062404670,Atlantic City,NJ
2005082991740,Atlantic City,NJ
2012052294162,Atlantic City,NJ
2007060626372,Atlantic City,NJ
2014050213703,Atlantic City,NJ
2008010837539,Atlantic City,NJ
2010021968549,Atlantic City,NJ
2013020701163,Atlantic City,NJ
2015080624611,Atlantic City,NJ
2010080674597,Atlantic City,NJ
2010112378106,Atlantic City,NJ
2010052772182,Atlantic City,NJ
2011081286064,Atlantic City,NJ
2010030969301,Atlantic City,NJ
2010032269797,Atlantic City,NJ
2012090496522,Atlantic City,NJ
2012062895027,Atlantic City,NJ
2010031269483,Atlantic City,NJ
2010110977712,Atlantic City,NJ
2015070823700,Atlantic City,NJ
2012100297337,Atlantic City,NJ
2013072905493,Atlantic City,NJ
2010120878599,Atlantic City,NJ
2011031781297,Atlantic City,NJ
2010050371384,Atlantic City,NJ
2010061572630,Atlantic City,NJ
2010102677378,Atlantic City,NJ
2012020990873,Atlantic City,NJ
2012111798738,Atlantic City,NJ
2010072173926,Atlantic City,NJ
2013022702109,Atlantic City,NJ
2011100387296,Atlantic City,NJ
2013060804052,Atlantic City,NJ
2013111209152,Atlantic City,NJ
2014102818033,Atlantic City,NJ
2013102908219,Atlantic City,NJ
2014100117258,Atlantic City,NJ
2014090816464,Atlantic City,NJ
2012112998958,Atlantic City,NJ
2008072347258,Augusta,GA
2004051351609,Augusta,GA
0203086L,Augusta,GA
2004120868843,Augusta,GA
2009092263937,Augusta,GA
2004092263445,Augusta,GA
0522023L,Augusta,GA
0514168L,Augusta,GA
2007082130517,Augusta,GA
2007080929961,Augusta,GA
2005051884955,Augusta,GA
2008071747080,Augusta,GA
2007042624581,Augusta,GA
2004071959762,Augusta,GA
2007080329607,Augusta,GA
2005041182122,Augusta,GA
2011072285465,Augusta,GA
2005120797174,Augusta,GA
2006120416610,Augusta,GA
2004081161225,Augusta,GA
2009073062015,Augusta,GA
2005021776429,Augusta,GA
2012100797437,Augusta,GA
2005042082895,Augusta,GA
2009020455150,Augusta,GA
2013102207543,Augusta,GA
2007010418297,Augusta,GA
2007062127371,Augusta,GA
2007071328297,Augusta,GA
2012050993727,Augusta,GA
2006030902877,Augusta,GA
2005031077585,Augusta,GA
2015122927958,Augusta,GA
2006083011809,Augusta,GA
2006021501595,Augusta,GA
2008031240909,Augusta,GA
2012081595971,Augusta,GA
2005052085233,Augusta,GA
2013060503987,Augusta,GA
2012050993766,Augusta,GA
2012082696191,Augusta,GA
2012092797186,Augusta,GA
2011101487941,Augusta,GA
2011060183928,Augusta,GA
2013011800034,Augusta,GA
2015071423780,Augusta,GA
2015072023986,Augusta,GA
2012051193851,Augusta,GA
2012020990838,Augusta,GA
2012071195244,Augusta,GA
2011090986809,Augusta,GA
2012071795448,Augusta,GA
2012071095185,Augusta,GA
2010020568338,Augusta,GA
2013070104971,Augusta,GA
2013060503961,Augusta,GA
2013071505197,Augusta,GA
2007081430240,Augusta,GA
2006061508037,Augusta,GA
2009012154721,Augusta,GA
2007061126709,Augusta,GA
2010051871907,Augusta,GA
2010122278996,Augusta,GA
2009092964113,Green Bay,WI
2006012500301,Green Bay,WI
1119068M,Green Bay,WI
2008031240890,Green Bay,WI
2007112835596,Green Bay,WI
2004090161860,Green Bay,WI
2006122617973,Green Bay,WI
2005070788412,Green Bay,WI
2006020801201,Green Bay,WI
2007012519435,Green Bay,WI
2007091431940,Green Bay,WI
2006062708597,Green Bay,WI
0202151M,Green Bay,WI
2004050650605,Green Bay,WI
2005041282273,Green Bay,WI
2009080462218,Green Bay,WI
2007101533406,Green Bay,WI
2008041842926,Green Bay,WI
2005070588156,Green Bay,WI
2006112416198,Green Bay,WI
2005021576148,Green Bay,WI
2008031941274,Green Bay,WI
2004060454685,Green Bay,WI
2009090863445,Green Bay,WI
2004091562951,Green Bay,WI
2006050805723,Green Bay,WI
2005010372099,Green Bay,WI
2006041804687,Green Bay,WI
2007050725047,Green Bay,WI
2004062857658,Green Bay,WI
1016214M,Green Bay,WI
2006110115019,Green Bay,WI
2006120616775,Green Bay,WI
2004122770831,Green Bay,WI
2008072547487,Green Bay,WI
2009012154698,Green Bay,WI
2006050205569,Green Bay,WI
2005020275291,Green Bay,WI
2006032303630,Green Bay,WI
2006081511079,Green Bay,WI
2007060726463,Green Bay,WI
2007062027261,Green Bay,WI
2004060254172,Green Bay,WI
2008040741976,Green Bay,WI
2008072447295,Green Bay,WI
24598,Green Bay,WI
0202051M,Green Bay,WI
2008030340345,Green Bay,WI
1107297M,Green Bay,WI
2005051684752,Green Bay,WI
2005071989265,Green Bay,WI
2006010598905,Green Bay,WI
2008061745780,Green Bay,WI
2005032980206,Green Bay,WI
2005042183102,Green Bay,WI
2004060254271,Green Bay,WI
2010010567166,Green Bay,WI
2004080360450,Green Bay,WI
2012110198262,Green Bay,WI
2014092216884,Green Bay,WI
2005012474140,Green Bay,WI
2008072447334,Green Bay,WI
2009112465699,Green Bay,WI
2004060254370,Green Bay,WI
2005112996696,Green Bay,WI
2005050584150,Green Bay,WI
2005101494585,Green Bay,WI
2007021220738,Green Bay,WI
2008110551940,Green Bay,WI
2010071773856,Green Bay,WI
2004062457278,Green Bay,WI
2004051752559,Green Bay,WI
2010081975111,Green Bay,WI
2005080289963,Green Bay,WI
2005072189387,Green Bay,WI
2004122871344,Green Bay,WI
2005090292067,Green Bay,WI
2006020901279,Green Bay,WI
2004081060945,Green Bay,WI
2012092597144,Green Bay,WI
2008020739219,Green Bay,WI
2015061223119,Green Bay,WI
2012042793352,Green Bay,WI
2005032980144,Green Bay,WI
2006032703682,Green Bay,WI
2013022702107,Green Bay,WI
2012121999315,Green Bay,WI
2007121736565,Green Bay,WI
2009072861888,Green Bay,WI
2008082649133,Green Bay,WI
2004122170098,Green Bay,WI
2011072785593,Green Bay,WI
2006120516637,Green Bay,WI
2008091950115,Green Bay,WI
2007102333786,Green Bay,WI
2006060807627,Green Bay,WI
2011041382426,Green Bay,WI
2008090949661,Green Bay,WI
2008112152672,Green Bay,WI
2008091549874,Green Bay,WI
2010071773816,Green Bay,WI
2014011510854,Green Bay,WI
2010072674084,Green Bay,WI
2015031621249,Green Bay,WI
2011032281381,Green Bay,WI
2013080505652,Green Bay,WI
2011042282902,Green Bay,WI
2012022791295,Green Bay,WI
2011030380854,Green Bay,WI
2012071295290,Green Bay,WI
2012050993746,Green Bay,WI
2014051413914,Green Bay,WI
2011122889876,Green Bay,WI
2011030180695,Green Bay,WI
2014080415660,Green Bay,WI
2010102577342,Green Bay,WI
2006042505362,Green Bay,WI
2014101717773,Green Bay,WI
2013103108418,Green Bay,WI
2014011610876,Green Bay,WI
2005041482605,Austin,TX
1204031M,Austin,TX
0827500M,Austin,TX
2009031256189,Austin,TX
2004072359967,Austin,TX
2008031441028,Austin,TX
0129152M,Austin,TX
2006092613309,Austin,TX
2004061455632,Austin,TX
2004122069406,Austin,TX
2007092432461,Austin,TX
0902050M,Austin,TX
2007051525391,Austin,TX
2004051251500,Austin,TX
2006083111819,Austin,TX
2004043050319,Austin,TX
2006101013771,Austin,TX
2006110114929,Austin,TX
0115270M,Austin,TX
2004052753699,Austin,TX
0203499M,Austin,TX
2006051606418,Austin,TX
2005110395556,Austin,TX
2008072847506,Austin,TX
0319002L,Austin,TX
2006122217862,Austin,TX
2009060259732,Austin,TX
02122021M,Austin,TX
2007011718893,Austin,TX
2004061555757,Austin,TX
2007091231761,Austin,TX
2010072273968,Austin,TX
2007062927643,Austin,TX
2006080810598,Austin,TX
2008073147845,Austin,TX
2011101988166,Austin,TX
2009052059124,Austin,TX
1106130M,Austin,TX
2006101313963,Austin,TX
2013072405411,Austin,TX
2007041724062,Austin,TX
0105134M,Austin,TX
2006062108311,Austin,TX
2004051150943,Austin,TX
2015072224087,Austin,TX
2005120296862,Austin,TX
2005042583202,Austin,TX
2012100997466,Austin,TX
2008053045040,Austin,TX
2008040241717,Austin,TX
2006110615211,Austin,TX
2004080460552,Austin,TX
2005052485479,Austin,TX
2011081586147,Austin,TX
2012040392426,Austin,TX
2007041824201,Austin,TX
2013121009967,Austin,TX
2006031002894,Austin,TX
2007042024291,Austin,TX
2009072261631,Austin,TX
2005062086696,Austin,TX
0925441M,Austin,TX
2008040341778,Austin,TX
2009092463985,Austin,TX
2008082749216,Austin,TX
0107423M,Austin,TX
2006060707547,Austin,TX
2006020200826,Austin,TX
2007041123766,Austin,TX
2013050903613,Austin,TX
2009021955649,Austin,TX
2009011454499,Austin,TX
2007070927975,Austin,TX
2005033080439,Austin,TX
2008062446096,Austin,TX
2008032041353,Austin,TX
2004051852630,Austin,TX
2009111765449,Austin,TX
2009111965499,Austin,TX
2005033180856,Austin,TX
2012060794605,Austin,TX
2008100750862,Austin,TX
2004051452088,Austin,TX
2004051451976,Austin,TX
2004060955236,Austin,TX
2007040623599,Austin,TX
2009040157102,Austin,TX
0925349M,Austin,TX
2010051471773,Austin,TX
1006127M,Austin,TX
2004120268250,Austin,TX
2009012254754,Austin,TX
2005102695189,Austin,TX
2006031503151,Austin,TX
2008013038869,Austin,TX
1205679M,Austin,TX
2009102264604,Austin,TX
2015052222697,Austin,TX
2009120766121,Austin,TX
2009120766158,Austin,TX
2004111767200,Austin,TX
2006051105959,Austin,TX
0826102M,Austin,TX
2006100413624,Austin,TX
2006061508050,Austin,TX
2011020880023,Austin,TX
2008091149788,Austin,TX
2010031169434,Austin,TX
2006112416174,Austin,TX
2004122169917,Austin,TX
2008032041295,Austin,TX
2011021180183,Austin,TX
2013052303840,Austin,TX
2005022576791,Austin,TX
2012071895505,Austin,TX
2006122718027,Austin,TX
0911068M,Austin,TX
2009072861852,Austin,TX
2009060259745,Austin,TX
2007081530326,Austin,TX
2006071309403,Austin,TX
0617633L,Austin,TX
23568,Austin,TX
2004092263367,Austin,TX
2006060207258,Austin,TX
2008042243114,Austin,TX
2005112196355,Austin,TX
0916096M,Austin,TX
2005063087906,Austin,TX
2005060886012,Austin,TX
2007050124791,Austin,TX
2006010398595,Austin,TX
2007090431319,Austin,TX
2009031056007,Austin,TX
1119185M,Austin,TX
2006051206189,Austin,TX
2008062046004,Austin,TX
2007031522339,Austin,TX
2006102214379,Austin,TX
2004091663091,Austin,TX
2005093093565,Austin,TX
2007030521902,Austin,TX
0711023M,Austin,TX
2008043043590,Austin,TX
2004082761482,Austin,TX
2008072447291,Austin,TX
2004113068042,Austin,TX
2006010999152,Austin,TX
0226178M,Austin,TX
2008050643888,Austin,TX
2006091912865,Austin,TX
2015072324177,Austin,TX
2004060254391,Austin,TX
2015011619936,Austin,TX
2009010554064,Austin,TX
2008062546158,Austin,TX
0908083M,Austin,TX
2004051251438,Austin,TX
2004071559517,Austin,TX
2015092525653,Austin,TX
2009010654142,Austin,TX
2005013175085,Austin,TX
2004122971662,Austin,TX
2005071188530,Austin,TX
2007022621535,Austin,TX
2005072989849,Austin,TX
2006091912791,Austin,TX
2006070508909,Austin,TX
2009011654653,Austin,TX
2012102197851,Austin,TX
2005080890147,Austin,TX
2012032692049,Austin,TX
2008042243119,Austin,TX
2004122270347,Austin,TX
0205037M,Austin,TX
0821075M,Austin,TX
2009052759482,Austin,TX
2005031277838,Austin,TX
2005040781900,Austin,TX
2005020275414,Austin,TX
2007101633439,Austin,TX
0729130M,Austin,TX
2005040581541,Austin,TX
0721032M,Austin,TX
2004120568543,Austin,TX
2006051106045,Austin,TX
2006071309447,Austin,TX
0227019L,Austin,TX
2009021055395,Austin,TX
2005011173484,Austin,TX
2006120516659,Austin,TX
2009120766162,Austin,TX
0714122M,Austin,TX
2009011554541,Austin,TX
0210292M,Austin,TX
2009121866696,Austin,TX
2004101865107,Austin,TX
2008040742030,Austin,TX
2007050825108,Austin,TX
2005031578178,Austin,TX
2008073147753,Austin,TX
2009091763781,Austin,TX
2010080374323,Austin,TX
2004092263379,Austin,TX
2004122370745,Austin,TX
2004092763880,Austin,TX
2011092987221,Austin,TX
2009030755959,Austin,TX
2006122017422,Austin,TX
2011110488683,Austin,TX
2004092263389,Austin,TX
2013040403002,Austin,TX
2008092350312,Austin,TX
2008091549884,Austin,TX
2006112916404,Austin,TX
2005122298259,Austin,TX
2007080629657,Austin,TX
2006081110814,Austin,TX
0212072M,Austin,TX
2015012820263,Austin,TX
2004122169868,Austin,TX
2005053185525,Austin,TX
2008042143027,Austin,TX
2013102207610,Austin,TX
2005011973812,Austin,TX
0905136M,Austin,TX
2005080990233,Austin,TX
2005031077548,Austin,TX
2006081511057,Austin,TX
2008100750880,Austin,TX
2011031581214,Austin,TX
2015070223635,Austin,TX
2006082311376,Austin,TX
2006091212399,Austin,TX
2005051084398,Austin,TX
1222211M,Austin,TX
2005031678497,Austin,TX
0226321M,Austin,TX
0219351M,Austin,TX
2005033080541,Austin,TX
2007080829819,Austin,TX
1021115M,Austin,TX
2011100587589,Austin,TX
2009100164195,Austin,TX
2004122069659,Austin,TX
2009110565183,Austin,TX
2008031040709,Austin,TX
2009012654909,Austin,TX
1106154M,Austin,TX
2007041824216,Austin,TX
2008040241733,Austin,TX
2009083163132,Austin,TX
1021196M,Austin,TX
2005040581575,Austin,TX
2007122136798,Austin,TX
2006060107160,Austin,TX
2005041382448,Austin,TX
2005010472668,Austin,TX
2005101194334,Austin,TX
2008010737437,Austin,TX
2004121469160,Austin,TX
2007041023701,Austin,TX
2005010472515,Austin,TX
2005100393697,Austin,TX
2005010372139,Austin,TX
2010010567104,Austin,TX
1117390M,Austin,TX
2006090611994,Austin,TX
2008062046013,Austin,TX
2008062446092,Austin,TX
0120197M,Austin,TX
2009031156108,Austin,TX
2011060384030,Austin,TX
2007031922519,Austin,TX
2005081590523,Austin,TX
2009052159198,Austin,TX
2006020801154,Austin,TX
2005101494568,Austin,TX
2004051351588,Austin,TX
2006070508971,Austin,TX
2009062560616,Austin,TX
2006060707554,Austin,TX
2010060372333,Austin,TX
22828,Austin,TX
2004052453263,Austin,TX
0821154M,Austin,TX
2013061104178,Austin,TX
2006100613745,Austin,TX
2006110615216,Austin,TX
2007120736192,Austin,TX
2005042082911,Austin,TX
2010040770490,Austin,TX
2004122270593,Austin,TX
2004060755020,Austin,TX
2009052159180,Austin,TX
2013081906052,Austin,TX
2009091563675,Austin,TX
2009121466482,Austin,TX
2010051171676,Austin,TX
2005081190359,Austin,TX
2005120596926,Austin,TX
2009110965223,Austin,TX
2006052406942,Austin,TX
2015062323366,Austin,TX
2008030640556,Austin,TX
2014101917822,Austin,TX
2015042822143,Austin,TX
2010102777429,Austin,TX
2006051706494,Austin,TX
2009041757696,Austin,TX
2014041113171,Austin,TX
